DetailValue,DetailType,Success,source_product_title,source_JobURL
Assembled Product Dimensions (L x W x H),null Inches,Succeeded,Banzai Cyclone Spin Sprinkler (Backyard Aqua Sports   ...,https://www.walmart.com/ip/Banzai-Cyclone-Spin-Sprinkler-Backyard-Aqua-Sports-Water-Sprinkler/55392392
Brand,Sun Joe,Succeeded,Aqua Joe 75' Expandable Lightweight Kink-Free Hose,https://www.walmart.com/ip/Aqua-Joe-75-Expandable-Lightweight-Kink-Free-Hose/55573740
Material,"All Other Materials, Rubber",Succeeded,Aqua Joe 75' Expandable Lightweight Kink-Free Hose,https://www.walmart.com/ip/Aqua-Joe-75-Expandable-Lightweight-Kink-Free-Hose/55573740
Color,Yellow,Succeeded,Aqua Joe 75' Expandable Lightweight Kink-Free Hose,https://www.walmart.com/ip/Aqua-Joe-75-Expandable-Lightweight-Kink-Free-Hose/55573740
Model,AJEH75-SJG,Succeeded,Aqua Joe 75' Expandable Lightweight Kink-Free Hose,https://www.walmart.com/ip/Aqua-Joe-75-Expandable-Lightweight-Kink-Free-Hose/55573740
Manufacturer Part Number,AJEH75-SJG,Succeeded,Aqua Joe 75' Expandable Lightweight Kink-Free Hose,https://www.walmart.com/ip/Aqua-Joe-75-Expandable-Lightweight-Kink-Free-Hose/55573740
Assembled Product Weight,0 oz,Succeeded,Aqua Joe 75' Expandable Lightweight Kink-Free Hose,https://www.walmart.com/ip/Aqua-Joe-75-Expandable-Lightweight-Kink-Free-Hose/55573740
Brand,Orbit,Succeeded,Orbit 58308N Telescoping Tripod Sprinkler,https://www.walmart.com/ip/Orbit-58308N-Telescoping-Tripod-Sprinkler/21375497
Material,Metal,Succeeded,Orbit 58308N Telescoping Tripod Sprinkler,https://www.walmart.com/ip/Orbit-58308N-Telescoping-Tripod-Sprinkler/21375497
Manufacturer Part Number,1404-8664,Succeeded,Orbit 58308N Telescoping Tripod Sprinkler,https://www.walmart.com/ip/Orbit-58308N-Telescoping-Tripod-Sprinkler/21375497
Model,58308N,Succeeded,Orbit 58308N Telescoping Tripod Sprinkler,https://www.walmart.com/ip/Orbit-58308N-Telescoping-Tripod-Sprinkler/21375497
Color,Mulricolor,Succeeded,Orbit 58308N Telescoping Tripod Sprinkler,https://www.walmart.com/ip/Orbit-58308N-Telescoping-Tripod-Sprinkler/21375497
Count,1,Succeeded,Orbit 58308N Telescoping Tripod Sprinkler,https://www.walmart.com/ip/Orbit-58308N-Telescoping-Tripod-Sprinkler/21375497
Assembled Product Dimensions (L x W x H),15.25 x 9.00 x 7.50 Inches,Succeeded,Orbit 58308N Telescoping Tripod Sprinkler,https://www.walmart.com/ip/Orbit-58308N-Telescoping-Tripod-Sprinkler/21375497
Brand,Swan,Succeeded,Rubber Vinyl Rnfc 5/8in. X 50ft. Hose,https://www.walmart.com/ip/Rubber-Vinyl-Rnfc-5-8in-X-50ft-Hose/20388206
Material,"Vinyl, Rubber",Succeeded,Rubber Vinyl Rnfc 5/8in. X 50ft. Hose,https://www.walmart.com/ip/Rubber-Vinyl-Rnfc-5-8in-X-50ft-Hose/20388206
Diameter,5/8 Inch,Succeeded,Rubber Vinyl Rnfc 5/8in. X 50ft. Hose,https://www.walmart.com/ip/Rubber-Vinyl-Rnfc-5-8in-X-50ft-Hose/20388206
Color,Multicolor,Succeeded,Rubber Vinyl Rnfc 5/8in. X 50ft. Hose,https://www.walmart.com/ip/Rubber-Vinyl-Rnfc-5-8in-X-50ft-Hose/20388206
Model,SNSS58050,Succeeded,Rubber Vinyl Rnfc 5/8in. X 50ft. Hose,https://www.walmart.com/ip/Rubber-Vinyl-Rnfc-5-8in-X-50ft-Hose/20388206
Manufacturer Part Number,1400-8049,Succeeded,Rubber Vinyl Rnfc 5/8in. X 50ft. Hose,https://www.walmart.com/ip/Rubber-Vinyl-Rnfc-5-8in-X-50ft-Hose/20388206
Assembled Product Dimensions (L x W x H),50.00 x 0.63 x 0.63 Inches,Succeeded,Rubber Vinyl Rnfc 5/8in. X 50ft. Hose,https://www.walmart.com/ip/Rubber-Vinyl-Rnfc-5-8in-X-50ft-Hose/20388206
Model,AS080,Succeeded,"A/C SAFE AC-080 Window AC Support, Painted Steel",https://www.walmart.com/ip/A-C-SAFE-AC-080-Window-AC-Support-Painted-Steel/40764251
Material,Multi,Succeeded,"A/C SAFE AC-080 Window AC Support, Painted Steel",https://www.walmart.com/ip/A-C-SAFE-AC-080-Window-AC-Support-Painted-Steel/40764251
Brand,Comfort-Aire,Succeeded,"A/C SAFE AC-080 Window AC Support, Painted Steel",https://www.walmart.com/ip/A-C-SAFE-AC-080-Window-AC-Support-Painted-Steel/40764251
manufacturer_part_number,as080,Succeeded,"A/C SAFE AC-080 Window AC Support, Painted Steel",https://www.walmart.com/ip/A-C-SAFE-AC-080-Window-AC-Support-Painted-Steel/40764251
Assembled Product Weight,2.1 Pounds,Succeeded,"A/C SAFE AC-080 Window AC Support, Painted Steel",https://www.walmart.com/ip/A-C-SAFE-AC-080-Window-AC-Support-Painted-Steel/40764251
Brand,Emergency Essentials,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Color,Blue,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Volume Capacity,30 gal,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Material,Polyethylene,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Features,"Made from heavy-duty, thick, high molecular weight polyethylene FDA-approved resin,BPA free.",Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Model,WSB400,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Manufacturer Part Number,WSB400,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Assembled Product Weight,19.25 lb,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Assembled Product Dimensions (L x W x H),30.50 x 30.25 x 19.25 Inches,Succeeded,Emergency Essentials 30 Gallon Water Barrel,https://www.walmart.com/ip/Emergency-Essentials-30-Gallon-Water-Barrel/48735088
Features,55069 - sold as 2 units,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Brand,Orbit,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Material,Multi,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Manufacturer Part Number,55069,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Model,55069,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Color,Multicolor,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Count,1,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Assembled Product Dimensions (L x W x H),6.75 x 2.50 x 2.50 Inches,Succeeded,Orbit 55069 Saturn III Pop Up Sprinkler,https://www.walmart.com/ip/Orbit-55069-Saturn-III-Pop-Up-Sprinkler/16564901
Brand,Good Ideas,Succeeded,"Rain Wizard 50, Oak",https://www.walmart.com/ip/Rain-Wizard-50-Oak/17431214
Material,Plastic,Succeeded,"Rain Wizard 50, Oak",https://www.walmart.com/ip/Rain-Wizard-50-Oak/17431214
Features,"Flat Back, Wood Grain",Succeeded,"Rain Wizard 50, Oak",https://www.walmart.com/ip/Rain-Wizard-50-Oak/17431214
Model,RW50-OAK,Succeeded,"Rain Wizard 50, Oak",https://www.walmart.com/ip/Rain-Wizard-50-Oak/17431214
Manufacturer Part Number,RW50-OAK,Succeeded,"Rain Wizard 50, Oak",https://www.walmart.com/ip/Rain-Wizard-50-Oak/17431214
Assembled Product Dimensions (L x W x H),30.00 x 23.00 x 22.00 Inches,Succeeded,"Rain Wizard 50, Oak",https://www.walmart.com/ip/Rain-Wizard-50-Oak/17431214
Brand,TMS,Succeeded,TMS Car AC R134a System Port Quick Connector Adapter  ...,https://www.walmart.com/ip/TMS-Car-AC-R134a-System-Port-Quick-Connector-Adapter-HVAC-Auto-Air-Conditioning/328602551
Brand,Camco,Succeeded,Camco 22911 25' Taste Pure Heated Drinking Water Hos  ...,https://www.walmart.com/ip/Camco-22911-25-Taste-Pure-Heated-Drinking-Water-Hose-with-Thermostat-Lead-Free/150919927
Color,Multicolor,Succeeded,Camco 22911 25' Taste Pure Heated Drinking Water Hos  ...,https://www.walmart.com/ip/Camco-22911-25-Taste-Pure-Heated-Drinking-Water-Hose-with-Thermostat-Lead-Free/150919927
Model,22911,Succeeded,Camco 22911 25' Taste Pure Heated Drinking Water Hos  ...,https://www.walmart.com/ip/Camco-22911-25-Taste-Pure-Heated-Drinking-Water-Hose-with-Thermostat-Lead-Free/150919927
Manufacturer Part Number,22911,Succeeded,Camco 22911 25' Taste Pure Heated Drinking Water Hos  ...,https://www.walmart.com/ip/Camco-22911-25-Taste-Pure-Heated-Drinking-Water-Hose-with-Thermostat-Lead-Free/150919927
Assembled Product Dimensions (L x W x H),5.00 x 5.00 x 5.00 Inches,Succeeded,Camco 22911 25' Taste Pure Heated Drinking Water Hos  ...,https://www.walmart.com/ip/Camco-22911-25-Taste-Pure-Heated-Drinking-Water-Hose-with-Thermostat-Lead-Free/150919927
Features,No,Succeeded,"Suncast Hose Hideaway, Taupe",https://www.walmart.com/ip/Suncast-Hose-Hideaway-Taupe/22906016
Brand,Suncast,Succeeded,"Suncast Hose Hideaway, Taupe",https://www.walmart.com/ip/Suncast-Hose-Hideaway-Taupe/22906016
Material,Resin,Succeeded,"Suncast Hose Hideaway, Taupe",https://www.walmart.com/ip/Suncast-Hose-Hideaway-Taupe/22906016
Model,CPLPHT100,Succeeded,"Suncast Hose Hideaway, Taupe",https://www.walmart.com/ip/Suncast-Hose-Hideaway-Taupe/22906016
Manufacturer Part Number,CPLPHT100,Succeeded,"Suncast Hose Hideaway, Taupe",https://www.walmart.com/ip/Suncast-Hose-Hideaway-Taupe/22906016
Color,"Taupe, Beige",Succeeded,"Suncast Hose Hideaway, Taupe",https://www.walmart.com/ip/Suncast-Hose-Hideaway-Taupe/22906016
Assembled Product Dimensions (L x W x H),20.50 x 15.50 x 16.25 Inches,Succeeded,"Suncast Hose Hideaway, Taupe",https://www.walmart.com/ip/Suncast-Hose-Hideaway-Taupe/22906016
Material,Polyethylene,Succeeded,"TREE GATOR Tree Watering Bag,20 gal.,4 In. dia. 9818  ...",https://www.walmart.com/ip/TREE-GATOR-Tree-Watering-Bag-20-gal-4-In-dia-98183-R/21775701
Brand,Treegator,Succeeded,"TREE GATOR Tree Watering Bag,20 gal.,4 In. dia. 9818  ...",https://www.walmart.com/ip/TREE-GATOR-Tree-Watering-Bag-20-gal-4-In-dia-98183-R/21775701
Model,PET M,Succeeded,"TREE GATOR Tree Watering Bag,20 gal.,4 In. dia. 9818  ...",https://www.walmart.com/ip/TREE-GATOR-Tree-Watering-Bag-20-gal-4-In-dia-98183-R/21775701
Features,"max. diameter: 4 in., material: polyvinyl, color: green, max. tree dia.: 4"", item: tree watering bag, size: 20 gal.., drain time: 5-9 hr.",Succeeded,"TREE GATOR Tree Watering Bag,20 gal.,4 In. dia. 9818  ...",https://www.walmart.com/ip/TREE-GATOR-Tree-Watering-Bag-20-gal-4-In-dia-98183-R/21775701
Color,Green,Succeeded,"TREE GATOR Tree Watering Bag,20 gal.,4 In. dia. 9818  ...",https://www.walmart.com/ip/TREE-GATOR-Tree-Watering-Bag-20-gal-4-In-dia-98183-R/21775701
Manufacturer Part Number,98183R,Succeeded,"TREE GATOR Tree Watering Bag,20 gal.,4 In. dia. 9818  ...",https://www.walmart.com/ip/TREE-GATOR-Tree-Watering-Bag-20-gal-4-In-dia-98183-R/21775701
Assembled Product Weight,0.5 Pounds,Succeeded,"TREE GATOR Tree Watering Bag,20 gal.,4 In. dia. 9818  ...",https://www.walmart.com/ip/TREE-GATOR-Tree-Watering-Bag-20-gal-4-In-dia-98183-R/21775701
Brand,Good Ideas,Succeeded,Rain Wizard 2-Piece Barrel with Stand,https://www.walmart.com/ip/Rain-Wizard-2-Piece-Barrel-with-Stand/845045326
Color,Other,Succeeded,Rain Wizard 2-Piece Barrel with Stand,https://www.walmart.com/ip/Rain-Wizard-2-Piece-Barrel-with-Stand/845045326
Material,Polyethylene,Succeeded,Rain Wizard 2-Piece Barrel with Stand,https://www.walmart.com/ip/Rain-Wizard-2-Piece-Barrel-with-Stand/845045326
Features,Wood Grain,Succeeded,Rain Wizard 2-Piece Barrel with Stand,https://www.walmart.com/ip/Rain-Wizard-2-Piece-Barrel-with-Stand/845045326
Assembled Product Weight,30.0 lb,Succeeded,Rain Wizard 2-Piece Barrel with Stand,https://www.walmart.com/ip/Rain-Wizard-2-Piece-Barrel-with-Stand/845045326
Brand,Suncast,Succeeded,Suncast Wall Mounted Hosehandler Hose Reel,https://www.walmart.com/ip/Suncast-Wall-Mounted-Hosehandler-Hose-Reel/13727251
Material,Resin,Succeeded,Suncast Wall Mounted Hosehandler Hose Reel,https://www.walmart.com/ip/Suncast-Wall-Mounted-Hosehandler-Hose-Reel/13727251
Capacity,200',Succeeded,Suncast Wall Mounted Hosehandler Hose Reel,https://www.walmart.com/ip/Suncast-Wall-Mounted-Hosehandler-Hose-Reel/13727251
Model,WM200,Succeeded,Suncast Wall Mounted Hosehandler Hose Reel,https://www.walmart.com/ip/Suncast-Wall-Mounted-Hosehandler-Hose-Reel/13727251
Manufacturer Part Number,CPLWM200C,Succeeded,Suncast Wall Mounted Hosehandler Hose Reel,https://www.walmart.com/ip/Suncast-Wall-Mounted-Hosehandler-Hose-Reel/13727251
Assembled Product Weight,7 Pounds,Succeeded,Suncast Wall Mounted Hosehandler Hose Reel,https://www.walmart.com/ip/Suncast-Wall-Mounted-Hosehandler-Hose-Reel/13727251
Assembled Product Dimensions (L x W x H),22.50 x 16.50 x 18.00 Inches,Succeeded,Suncast Wall Mounted Hosehandler Hose Reel,https://www.walmart.com/ip/Suncast-Wall-Mounted-Hosehandler-Hose-Reel/13727251
Material,Plastic,Succeeded,Union 63065 2 Gallon Hunter Green Watering Can,https://www.walmart.com/ip/Union-63065-2-Gallon-Hunter-Green-Watering-Can/51564579
Brand,Union Products,Succeeded,Union 63065 2 Gallon Hunter Green Watering Can,https://www.walmart.com/ip/Union-63065-2-Gallon-Hunter-Green-Watering-Can/51564579
Recommended Location,Outdoor,Succeeded,Union 63065 2 Gallon Hunter Green Watering Can,https://www.walmart.com/ip/Union-63065-2-Gallon-Hunter-Green-Watering-Can/51564579
Model,63065,Succeeded,Union 63065 2 Gallon Hunter Green Watering Can,https://www.walmart.com/ip/Union-63065-2-Gallon-Hunter-Green-Watering-Can/51564579
Color,"Hunter Green, Green",Succeeded,Union 63065 2 Gallon Hunter Green Watering Can,https://www.walmart.com/ip/Union-63065-2-Gallon-Hunter-Green-Watering-Can/51564579
Manufacturer Part Number,63065,Succeeded,Union 63065 2 Gallon Hunter Green Watering Can,https://www.walmart.com/ip/Union-63065-2-Gallon-Hunter-Green-Watering-Can/51564579
Assembled Product Dimensions (L x W x H),17.00 x 7.00 x 13.00 Inches,Succeeded,Union 63065 2 Gallon Hunter Green Watering Can,https://www.walmart.com/ip/Union-63065-2-Gallon-Hunter-Green-Watering-Can/51564579
Brand,Tooluxe,Succeeded,Tooluxe Fire Hose Nozzle | Water Sprayer Garden Adju  ...,https://www.walmart.com/ip/Tooluxe-Fire-Hose-Nozzle-Water-Sprayer-Garden-Adjustable-High-Pressure/118134345
Model,60607L,Succeeded,Tooluxe Fire Hose Nozzle | Water Sprayer Garden Adju  ...,https://www.walmart.com/ip/Tooluxe-Fire-Hose-Nozzle-Water-Sprayer-Garden-Adjustable-High-Pressure/118134345
Assembled Product Dimensions (L x W x H),8.00 x 4.00 x 2.00 Inches,Succeeded,Tooluxe Fire Hose Nozzle | Water Sprayer Garden Adju  ...,https://www.walmart.com/ip/Tooluxe-Fire-Hose-Nozzle-Water-Sprayer-Garden-Adjustable-High-Pressure/118134345
Features,No,Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Brand,Liberty Garden,Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Material,Metal,Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Capacity,125',Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Model,710LG,Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Manufacturer Part Number,710LG,Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Assembled Product Weight,22.55 lb,Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Assembled Product Dimensions (L x W x H),16.00 x 18.80 x 18.30 Inches,Succeeded,Navigator Rotating Hose Reel,https://www.walmart.com/ip/Navigator-Rotating-Hose-Reel/35754165
Brand,Tespressolife,Succeeded,Tespressolife 25ft Expandable Garden Hose with 9-set  ...,https://www.walmart.com/ip/Tespressolife-25ft-Expandable-Garden-Hose-with-9-settings-Spray-Nozzle/938801326
Color,Black,Succeeded,Tespressolife 25ft Expandable Garden Hose with 9-set  ...,https://www.walmart.com/ip/Tespressolife-25ft-Expandable-Garden-Hose-with-9-settings-Spray-Nozzle/938801326
Model,TES-25BLK,Succeeded,Tespressolife 25ft Expandable Garden Hose with 9-set  ...,https://www.walmart.com/ip/Tespressolife-25ft-Expandable-Garden-Hose-with-9-settings-Spray-Nozzle/938801326
Manufacturer Part Number,TES-25BLK,Succeeded,Tespressolife 25ft Expandable Garden Hose with 9-set  ...,https://www.walmart.com/ip/Tespressolife-25ft-Expandable-Garden-Hose-with-9-settings-Spray-Nozzle/938801326
Brand,Char-Broil,Succeeded,Char-Broil 5184667 Hose and Regulator,https://www.walmart.com/ip/Char-Broil-5184667-Hose-and-Regulator/49316784
Model,5484667,Succeeded,Char-Broil 5184667 Hose and Regulator,https://www.walmart.com/ip/Char-Broil-5184667-Hose-and-Regulator/49316784
Color,Black,Succeeded,Char-Broil 5184667 Hose and Regulator,https://www.walmart.com/ip/Char-Broil-5184667-Hose-and-Regulator/49316784
Manufacturer Part Number,5484667,Succeeded,Char-Broil 5184667 Hose and Regulator,https://www.walmart.com/ip/Char-Broil-5184667-Hose-and-Regulator/49316784
Assembled Product Dimensions (L x W x H),null Inches,Succeeded,Char-Broil 5184667 Hose and Regulator,https://www.walmart.com/ip/Char-Broil-5184667-Hose-and-Regulator/49316784
Brand,Suncast,Succeeded,HOSE POT W REEL,https://www.walmart.com/ip/HOSE-POT-W-REEL/8587376
Capacity,50',Succeeded,HOSE POT W REEL,https://www.walmart.com/ip/HOSE-POT-W-REEL/8587376
Model,HRP60B,Succeeded,HOSE POT W REEL,https://www.walmart.com/ip/HOSE-POT-W-REEL/8587376
Manufacturer Part Number,CPLHRP60B,Succeeded,HOSE POT W REEL,https://www.walmart.com/ip/HOSE-POT-W-REEL/8587376
Color,Brown,Succeeded,HOSE POT W REEL,https://www.walmart.com/ip/HOSE-POT-W-REEL/8587376
Assembled Product Dimensions (L x W x H),19.00 x 17.00 x 17.00 Inches,Succeeded,HOSE POT W REEL,https://www.walmart.com/ip/HOSE-POT-W-REEL/8587376
Brand,Master Mark Plastics,Succeeded,"Master Gardener Pro 90-Degree Couplers, Use with 253  ...",https://www.walmart.com/ip/Master-Gardener-Pro-90-Degree-Couplers-Use-with-25320-2620/38472056
Manufacturer Part Number,53218,Succeeded,"Master Gardener Pro 90-Degree Couplers, Use with 253  ...",https://www.walmart.com/ip/Master-Gardener-Pro-90-Degree-Couplers-Use-with-25320-2620/38472056
Model,53218,Succeeded,"Master Gardener Pro 90-Degree Couplers, Use with 253  ...",https://www.walmart.com/ip/Master-Gardener-Pro-90-Degree-Couplers-Use-with-25320-2620/38472056
Assembled Product Dimensions (L x W x H),14.50 x 20.00 x 4.00 Inches,Succeeded,"Master Gardener Pro 90-Degree Couplers, Use with 253  ...",https://www.walmart.com/ip/Master-Gardener-Pro-90-Degree-Couplers-Use-with-25320-2620/38472056
Brand,Rts Home Accents,Succeeded,"RTS Home Accents Flat Back Rain Barrel, Brown",https://www.walmart.com/ip/RTS-Home-Accents-Flat-Back-Rain-Barrel-Brown/21867600
Color,Medium Wood,Succeeded,"RTS Home Accents Flat Back Rain Barrel, Brown",https://www.walmart.com/ip/RTS-Home-Accents-Flat-Back-Rain-Barrel-Brown/21867600
Material,Plastic,Succeeded,"RTS Home Accents Flat Back Rain Barrel, Brown",https://www.walmart.com/ip/RTS-Home-Accents-Flat-Back-Rain-Barrel-Brown/21867600
Features,Flat Back,Succeeded,"RTS Home Accents Flat Back Rain Barrel, Brown",https://www.walmart.com/ip/RTS-Home-Accents-Flat-Back-Rain-Barrel-Brown/21867600
Model,55100009005681,Succeeded,"RTS Home Accents Flat Back Rain Barrel, Brown",https://www.walmart.com/ip/RTS-Home-Accents-Flat-Back-Rain-Barrel-Brown/21867600
Manufacturer Part Number,55100009005681,Succeeded,"RTS Home Accents Flat Back Rain Barrel, Brown",https://www.walmart.com/ip/RTS-Home-Accents-Flat-Back-Rain-Barrel-Brown/21867600
Assembled Product Dimensions (L x W x H),24.00 x 19.00 x 34.00 Inches,Succeeded,"RTS Home Accents Flat Back Rain Barrel, Brown",https://www.walmart.com/ip/RTS-Home-Accents-Flat-Back-Rain-Barrel-Brown/21867600
Features,includes factory warranty,Succeeded,Microgreens pH Control Kit by General Hydroponics: p  ...,https://www.walmart.com/ip/Microgreens-pH-Control-Kit-by-General-Hydroponics-pH-Test-Kit-pH-UP-pH-DOWN-Microgreens-Supply/17435060
Material,Multi,Succeeded,Microgreens pH Control Kit by General Hydroponics: p  ...,https://www.walmart.com/ip/Microgreens-pH-Control-Kit-by-General-Hydroponics-pH-Test-Kit-pH-UP-pH-DOWN-Microgreens-Supply/17435060
Brand,General Hydroponics,Succeeded,Microgreens pH Control Kit by General Hydroponics: p  ...,https://www.walmart.com/ip/Microgreens-pH-Control-Kit-by-General-Hydroponics-pH-Test-Kit-pH-UP-pH-DOWN-Microgreens-Supply/17435060
Manufacturer Part Number,17666,Succeeded,Microgreens pH Control Kit by General Hydroponics: p  ...,https://www.walmart.com/ip/Microgreens-pH-Control-Kit-by-General-Hydroponics-pH-Test-Kit-pH-UP-pH-DOWN-Microgreens-Supply/17435060
Assembled Product Weight,3 Pounds,Succeeded,Microgreens pH Control Kit by General Hydroponics: p  ...,https://www.walmart.com/ip/Microgreens-pH-Control-Kit-by-General-Hydroponics-pH-Test-Kit-pH-UP-pH-DOWN-Microgreens-Supply/17435060
Color,Multicolor,Succeeded,Microgreens pH Control Kit by General Hydroponics: p  ...,https://www.walmart.com/ip/Microgreens-pH-Control-Kit-by-General-Hydroponics-pH-Test-Kit-pH-UP-pH-DOWN-Microgreens-Supply/17435060
Assembled Product Dimensions (L x W x H),5.80 x 2.70 x 4.80 Inches,Succeeded,Microgreens pH Control Kit by General Hydroponics: p  ...,https://www.walmart.com/ip/Microgreens-pH-Control-Kit-by-General-Hydroponics-pH-Test-Kit-pH-UP-pH-DOWN-Microgreens-Supply/17435060
Brand,AeroGarden,Succeeded,Miracle-Gro AeroGarden Cascading Petunias 3-Pod Seed  ...,https://www.walmart.com/ip/Miracle-Gro-AeroGarden-Cascading-Petunias-3-Pod-Seed-Pod-Kit/39672135
Manufacturer Part Number,800334-0208,Succeeded,Miracle-Gro AeroGarden Cascading Petunias 3-Pod Seed  ...,https://www.walmart.com/ip/Miracle-Gro-AeroGarden-Cascading-Petunias-3-Pod-Seed-Pod-Kit/39672135
Model,800334-0208,Succeeded,Miracle-Gro AeroGarden Cascading Petunias 3-Pod Seed  ...,https://www.walmart.com/ip/Miracle-Gro-AeroGarden-Cascading-Petunias-3-Pod-Seed-Pod-Kit/39672135
Assembled Product Dimensions (L x W x H),0.50 x 3.25 x 2.25 Inches,Succeeded,Miracle-Gro AeroGarden Cascading Petunias 3-Pod Seed  ...,https://www.walmart.com/ip/Miracle-Gro-AeroGarden-Cascading-Petunias-3-Pod-Seed-Pod-Kit/39672135
Manufacturer Part Number,20-5010-01,Succeeded,UltimateSurv 20-5010-01 UST BASE All Weather Tarp,https://www.walmart.com/ip/UltimateSurv-20-5010-01-UST-BASE-All-Weather-Tarp/123543527
Brand,UltimateSurv,Succeeded,UltimateSurv 20-5010-01 UST BASE All Weather Tarp,https://www.walmart.com/ip/UltimateSurv-20-5010-01-UST-BASE-All-Weather-Tarp/123543527
Color,Multicolor,Succeeded,UltimateSurv 20-5010-01 UST BASE All Weather Tarp,https://www.walmart.com/ip/UltimateSurv-20-5010-01-UST-BASE-All-Weather-Tarp/123543527
Brand,Zimtown,Succeeded,"Zimtown 32""x32""x64"" Hydroponic Water-Resistant Grow   ...",https://www.walmart.com/ip/Zimtown-32-x32-x64-Hydroponic-Water-Resistant-Grow-Tent-with-Removable-Floor-Tray-for-Indoor-Seedling-Plant-Growing/160458228
Assembled Product Dimensions (L x W x H),33.35 x 7.87 x 5.51 Inches,Succeeded,"Zimtown 32""x32""x64"" Hydroponic Water-Resistant Grow   ...",https://www.walmart.com/ip/Zimtown-32-x32-x64-Hydroponic-Water-Resistant-Grow-Tent-with-Removable-Floor-Tray-for-Indoor-Seedling-Plant-Growing/160458228
Brand,Virtual Sun,Succeeded,Virtual Sun 1000W MH Metal Halide Grow Lamp Light Bu  ...,https://www.walmart.com/ip/Virtual-Sun-1000W-MH-Metal-Halide-Grow-Lamp-Light-Bulb-1000-Watt/45995997
Assembled Product Weight,2 Pounds,Succeeded,Virtual Sun 1000W MH Metal Halide Grow Lamp Light Bu  ...,https://www.walmart.com/ip/Virtual-Sun-1000W-MH-Metal-Halide-Grow-Lamp-Light-Bulb-1000-Watt/45995997
Brand,Xen-Lux,Succeeded,Xen-Lux 20 Watt LED Grow Lights Hydroponics Hex Band  ...,https://www.walmart.com/ip/Xen-Lux-20-Watt-LED-Grow-Lights-Hydroponics-Hex-Band-6-Band-Light-Panel-Red-White-Blue-flowering-UV-IR-42-High-Output-Bulbs-Indoor-Grow-Rooms-Tents-G/183196504
Manufacturer Part Number,LIGHT-LED-PNL20-01-HEX,Succeeded,Xen-Lux 20 Watt LED Grow Lights Hydroponics Hex Band  ...,https://www.walmart.com/ip/Xen-Lux-20-Watt-LED-Grow-Lights-Hydroponics-Hex-Band-6-Band-Light-Panel-Red-White-Blue-flowering-UV-IR-42-High-Output-Bulbs-Indoor-Grow-Rooms-Tents-G/183196504
